Period,Data_value,Suppressed,STATUS,UNITS,Magnitude
2022.06,1242.0,,F,Number,0
2022.09,1198.0,,F,Number,0
2022.12,1276.0,,F,Number,0
2023.03,1277.0,,F,Number,0
2023.06,1254.0,,F,Number,0
2023.09,1245.0,,F,Number,0
2023.12,1308.0,,F,Number,0
2024.03,1302.0,,F,Number,0
2024.06,1285.0,,F,Number,0
2024.09,1212.0,,F,Number,0
2024.12,1314.0,,F,Number,0
2025.03,1326.0,,F,Number,0
2025.06,1247.0,,F,Number,0
2025.09,1241.0,,F,Number,0
2025.12,1352.0,,F,Number,0
2011.06,4161.0,,F,Number,0
2011.09,4140.0,,F,Number,0
2011.12,4288.0,,F,Number,0
2012.03,4280.0,,F,Number,0
2012.06,4308.0,,F,Number,0
2012.09,4335.0,,F,Number,0
2012.12,4373.0,,F,Number,0
2013.03,4297.0,,F,Number,0
2013.06,4309.0,,F,Number,0
2013.09,4243.0,,F,Number,0
2013.12,4315.0,,F,Number,0
2014.03,4317.0,,F,Number,0
2014.06,4266.0,,F,Number,0
2014.09,4164.0,,F,Number,0
2014.12,4290.0,,F,Number,0
2015.03,4253.0,,F,Number,0
2015.06,4160.0,,F,Number,0
2015.09,4033.0,,F,Number,0
2015.12,4013.0,,F,Number,0
2016.03,4001.0,,F,Number,0
2016.06,3929.0,,F,Number,0
2016.09,3790.0,,F,Number,0
2016.12,3880.0,,F,Number,0
2017.03,3890.0,,F,Number,0
2017.06,3916.0,,F,Number,0
2017.09,3893.0,,F,Number,0
2017.12,3999.0,,F,Number,0
2018.03,3992.0,,F,Number,0
2018.06,3907.0,,F,Number,0
2018.09,3841.0,,F,Number,0
2018.12,3966.0,,F,Number,0
2019.03,3909.0,,F,Number,0
2019.06,3808.0,,F,Number,0
2019.09,3726.0,,F,Number,0
2019.12,3854.0,,F,Number,0
2020.03,3839.0,,F,Number,0
2020.06,3718.0,,F,Number,0
2020.09,3746.0,,F,Number,0
2020.12,3852.0,,F,Number,0
2021.03,3845.0,,F,Number,0
2021.06,3859.0,,F,Number,0
2021.09,3781.0,,F,Number,0
2021.12,3954.0,,F,Number,0
2022.03,3919.0,,F,Number,0
2022.06,3905.0,,F,Number,0
2022.09,3866.0,,F,Number,0
2022.12,3936.0,,F,Number,0
2023.03,3959.0,,F,Number,0
2023.06,3951.0,,F,Number,0
2023.09,3880.0,,F,Number,0
2023.12,4019.0,,F,Number,0
2024.03,3998.0,,F,Number,0
2024.06,3983.0,,F,Number,0
2024.09,3886.0,,F,Number,0
2024.12,3984.0,,F,Number,0
2025.03,3945.0,,F,Number,0
2025.06,3922.0,,F,Number,0
2025.09,3918.0,,F,Number,0
2025.12,3982.0,,F,Number,0
2011.06,6076.0,,F,Number,0
2011.09,5979.0,,F,Number,0
2011.12,6104.0,,F,Number,0
2012.03,6027.0,,F,Number,0
2012.06,6044.0,,F,Number,0
2012.09,6011.0,,F,Number,0
2012.12,6043.0,,F,Number,0
2013.03,5900.0,,F,Number,0
2013.06,5985.0,,F,Number,0
2013.09,5875.0,,F,Number,0
2013.12,6058.0,,F,Number,0
2014.03,6010.0,,F,Number,0
2014.06,5904.0,,F,Number,0
2014.09,5799.0,,F,Number,0
2014.12,6032.0,,F,Number,0
2015.03,6001.0,,F,Number,0
2015.06,5908.0,,F,Number,0
2015.09,5859.0,,F,Number,0
2015.12,5932.0,,F,Number,0
2016.03,5852.0,,F,Number,0
2016.06,5817.0,,F,Number,0
2016.09,5778.0,,F,Number,0
2016.12,5909.0,,F,Number,0
2017.03,5859.0,,F,Number,0
2017.06,5809.0,,F,Number,0
2017.09,5707.0,,F,Number,0
2017.12,5899.0,,F,Number,0
2018.03,5893.0,,F,Number,0
2018.06,5837.0,,F,Number,0
2018.09,5681.0,,F,Number,0
2018.12,5881.0,,F,Number,0
2019.03,5847.0,,F,Number,0
2019.06,5837.0,,F,Number,0
2019.09,5860.0,,F,Number,0
2019.12,5998.0,,F,Number,0
2020.03,5914.0,,F,Number,0
2020.06,5782.0,,F,Number,0
2020.09,5767.0,,F,Number,0
2020.12,5925.0,,F,Number,0
2021.03,5865.0,,F,Number,0
2021.06,5903.0,,F,Number,0
2021.09,5878.0,,F,Number,0
2021.12,6037.0,,F,Number,0
2022.03,5962.0,,F,Number,0
2022.06,5960.0,,F,Number,0
2022.09,5911.0,,F,Number,0
2022.12,6033.0,,F,Number,0
2023.03,5956.0,,F,Number,0
2023.06,5980.0,,F,Number,0
2023.09,5936.0,,F,Number,0
2023.12,6103.0,,F,Number,0
2024.03,6056.0,,F,Number,0
2024.06,5997.0,,F,Number,0
2024.09,5895.0,,F,Number,0
2024.12,6019.0,,F,Number,0
2025.03,5969.0,,F,Number,0
2025.06,5964.0,,F,Number,0
2025.09,5996.0,,F,Number,0
2025.12,6079.0,,F,Number,0
2011.06,3704.0,,F,Number,0
2011.09,3643.0,,F,Number,0
2011.12,3790.0,,F,Number,0
2012.03,3833.0,,F,Number,0
2012.06,3818.0,,F,Number,0
2012.09,3739.0,,F,Number,0
2012.12,3934.0,,F,Number,0
2013.03,3964.0,,F,Number,0
2013.06,3869.0,,F,Number,0
2013.09,3793.0,,F,Number,0
2013.12,3959.0,,F,Number,0
2014.03,3964.0,,F,Number,0
2014.06,3866.0,,F,Number,0
2014.09,3828.0,,F,Number,0
2014.12,4084.0,,F,Number,0
2015.03,4103.0,,F,Number,0
2015.06,3875.0,,F,Number,0
2015.09,3866.0,,F,Number,0
2015.12,4043.0,,F,Number,0
2016.03,4138.0,,F,Number,0
2016.06,4033.0,,F,Number,0
2016.09,3950.0,,F,Number,0
2016.12,4127.0,,F,Number,0
2017.03,4140.0,,F,Number,0
2017.06,4056.0,,F,Number,0
2017.09,3957.0,,F,Number,0
2017.12,4208.0,,F,Number,0
2018.03,4230.0,,F,Number,0
2018.06,4183.0,,F,Number,0
2018.09,4108.0,,F,Number,0
2018.12,4388.0,,F,Number,0
2019.03,4433.0,,F,Number,0
2019.06,4273.0,,F,Number,0
2019.09,4153.0,,F,Number,0
2019.12,4455.0,,F,Number,0
2020.03,4489.0,,F,Number,0
2020.06,4344.0,,F,Number,0
2020.09,4131.0,,F,Number,0
2020.12,4192.0,,F,Number,0
2021.03,4199.0,,F,Number,0
2021.06,4157.0,,F,Number,0
2021.09,4111.0,,F,Number,0
2021.12,4258.0,,F,Number,0
2022.03,4235.0,,F,Number,0
2022.06,4193.0,,F,Number,0
2022.09,4171.0,,F,Number,0
2022.12,4377.0,,F,Number,0
2023.03,4450.0,,F,Number,0
2023.06,4337.0,,F,Number,0
2023.09,4333.0,,F,Number,0
2023.12,4564.0,,F,Number,0
2024.03,4563.0,,F,Number,0
2024.06,4484.0,,F,Number,0
2024.09,4398.0,,F,Number,0
2024.12,4576.0,,F,Number,0
2025.03,4572.0,,F,Number,0
2025.06,4486.0,,F,Number,0
2025.09,4379.0,,F,Number,0
2025.12,4652.0,,F,Number,0
2011.06,4207.0,,F,Number,0
2011.09,4245.0,,F,Number,0
2011.12,4428.0,,F,Number,0
2012.03,4388.0,,F,Number,0
2012.06,4413.0,,F,Number,0
2012.09,4347.0,,F,Number,0
2012.12,4549.0,,F,Number,0
2013.03,4478.0,,F,Number,0
2013.06,4504.0,,F,Number,0
2013.09,4564.0,,F,Number,0
2013.12,4749.0,,F,Number,0
2014.03,4705.0,,F,Number,0
2014.06,4738.0,,F,Number,0
2014.09,4791.0,,F,Number,0
2014.12,5013.0,,F,Number,0
2015.03,4970.0,,F,Number,0
2015.06,4984.0,,F,Number,0
2015.09,4961.0,,F,Number,0
2015.12,5133.0,,F,Number,0
2016.03,5082.0,,F,Number,0
2016.06,5150.0,,F,Number,0
2016.09,5119.0,,F,Number,0
2016.12,5305.0,,F,Number,0
2017.03,5309.0,,F,Number,0
2017.06,5323.0,,F,Number,0
2017.09,5284.0,,F,Number,0
2017.12,5448.0,,F,Number,0
2018.03,5405.0,,F,Number,0
2018.06,5386.0,,F,Number,0
2018.09,5262.0,,F,Number,0
2018.12,5420.0,,F,Number,0
2019.03,5392.0,,F,Number,0
2019.06,5327.0,,F,Number,0
2019.09,5272.0,,F,Number,0
2019.12,5501.0,,F,Number,0
2020.03,5489.0,,F,Number,0
2020.06,5384.0,,F,Number,0
2020.09,5358.0,,F,Number,0
2020.12,5521.0,,F,Number,0
2021.03,5421.0,,F,Number,0
2021.06,5384.0,,F,Number,0
2021.09,5392.0,,F,Number,0
2021.12,5587.0,,F,Number,0
2022.03,5468.0,,F,Number,0
2022.06,5446.0,,F,Number,0
2022.09,5500.0,,F,Number,0
2022.12,5714.0,,F,Number,0
2023.03,5694.0,,F,Number,0
2023.06,5681.0,,F,Number,0
2023.09,5569.0,,F,Number,0
2023.12,5765.0,,F,Number,0
2024.03,5738.0,,F,Number,0
2024.06,5668.0,,F,Number,0
2024.09,5620.0,,F,Number,0
2024.12,5816.0,,F,Number,0
2025.03,5757.0,,F,Number,0
2025.06,5764.0,,F,Number,0
2025.09,5798.0,,F,Number,0
2025.12,6110.0,,F,Number,0
2011.06,15874.0,,F,Number,0
2011.09,16179.0,,F,Number,0
2011.12,16709.0,,F,Number,0
2012.03,16567.0,,F,Number,0
2012.06,16900.0,,F,Number,0
2012.09,16977.0,,F,Number,0
2012.12,17401.0,,F,Number,0
2013.03,17260.0,,F,Number,0
2013.06,17746.0,,F,Number,0
2013.09,18075.0,,F,Number,0
2013.12,18704.0,,F,Number,0
2014.03,18809.0,,F,Number,0
2014.06,19372.0,,F,Number,0
2014.09,19702.0,,F,Number,0
2014.12,20233.0,,F,Number,0
2015.03,20213.0,,F,Number,0
2015.06,20611.0,,F,Number,0
2015.09,20695.0,,F,Number,0
2015.12,21232.0,,F,Number,0
2016.03,21029.0,,F,Number,0
2016.06,21473.0,,F,Number,0
2016.09,21513.0,,F,Number,0
2016.12,21988.0,,F,Number,0
2017.03,21862.0,,F,Number,0
2017.06,22446.0,,F,Number,0
2017.09,22686.0,,F,Number,0
2017.12,23308.0,,F,Number,0
2018.03,22763.0,,F,Number,0
2018.06,23646.0,,F,Number,0
2018.09,23566.0,,F,Number,0
2018.12,24242.0,,F,Number,0
2019.03,24306.0,,F,Number,0
2019.06,24536.0,,F,Number,0
2019.09,24560.0,,F,Number,0
2019.12,25115.0,,F,Number,0
2020.03,24860.0,,F,Number,0
2020.06,24818.0,,F,Number,0
2020.09,25126.0,,F,Number,0
2020.12,25509.0,,F,Number,0
2021.03,25306.0,,F,Number,0
2021.06,25760.0,,F,Number,0
2021.09,26056.0,,F,Number,0
2021.12,26773.0,,F,Number,0
2022.03,26397.0,,F,Number,0
2022.06,26726.0,,F,Number,0
2022.09,26852.0,,F,Number,0
2022.12,27516.0,,F,Number,0
2023.03,27355.0,,F,Number,0
2023.06,27532.0,,F,Number,0
2023.09,27349.0,,F,Number,0
2023.12,27920.0,,F,Number,0
2024.03,27662.0,,F,Number,0
2024.06,27847.0,,F,Number,0
2024.09,27642.0,,F,Number,0
2024.12,28169.0,,F,Number,0
2025.03,27912.0,,F,Number,0
2025.06,28126.0,,F,Number,0
2025.09,28149.0,,F,Number,0
2025.12,28277.0,,F,Number,0
2011.06,149742.0,,F,Number,0
2011.09,148827.0,,F,Number,0
2011.12,152628.0,,F,Number,0
2012.03,149859.0,,F,Number,0
2012.06,152623.0,,F,Number,0
2012.09,152679.0,,F,Number,0
2012.12,155742.0,,F,Number,0
2013.03,154037.0,,F,Number,0
2013.06,157774.0,,F,Number,0
2013.09,157387.0,,F,Number,0
2013.12,161515.0,,F,Number,0
2014.03,160412.0,,F,Number,0
2014.06,163724.0,,F,Number,0
2014.09,164207.0,,F,Number,0
2014.12,167442.0,,F,Number,0
2015.03,165837.0,,F,Number,0
2015.06,168490.0,,F,Number,0
2015.09,167554.0,,F,Number,0
2015.12,170809.0,,F,Number,0
2016.03,168783.0,,F,Number,0
2016.06,171591.0,,F,Number,0
2016.09,170602.0,,F,Number,0
2016.12,173712.0,,F,Number,0
2017.03,171630.0,,F,Number,0
2017.06,174548.0,,F,Number,0
2017.09,173612.0,,F,Number,0
2017.12,176726.0,,F,Number,0
2018.03,176479.0,,F,Number,0
2018.06,176763.0,,F,Number,0
2018.09,174317.0,,F,Number,0
2018.12,177778.0,,F,Number,0
2019.03,176632.0,,F,Number,0
2019.06,177466.0,,F,Number,0
2019.09,175320.0,,F,Number,0
2019.12,179410.0,,F,Number,0
2020.03,177282.0,,F,Number,0
2020.06,175808.0,,F,Number,0
2020.09,175764.0,,F,Number,0
2020.12,177739.0,,F,Number,0
2021.03,175965.0,,F,Number,0
2021.06,178647.0,,F,Number,0
2021.09,179398.0,,F,Number,0
2021.12,183810.0,,F,Number,0
2022.03,181690.0,,F,Number,0
2022.06,182741.0,,F,Number,0
2022.09,183325.0,,F,Number,0
2022.12,187453.0,,F,Number,0
2023.03,186154.0,,F,Number,0
2023.06,188226.0,,F,Number,0
2023.09,187085.0,,F,Number,0
2023.12,191663.0,,F,Number,0
2024.03,189127.0,,F,Number,0
2024.06,189470.0,,F,Number,0
2024.09,186382.0,,F,Number,0
2024.12,189451.0,,F,Number,0
2025.03,187015.0,,F,Number,0
2025.06,186995.0,,F,Number,0
2025.09,185805.0,,F,Number,0
2025.12,189624.0,,F,Number,0
2011.06,19761.0,,F,Number,0
2011.09,20329.0,,F,Number,0
2011.12,21175.0,,F,Number,0
2012.03,21077.0,,F,Number,0
2012.06,21651.0,,F,Number,0
2012.09,21983.0,,F,Number,0
2012.12,22830.0,,F,Number,0
2013.03,22838.0,,F,Number,0
2013.06,23499.0,,F,Number,0
2013.09,23163.0,,F,Number,0
2013.12,23373.0,,F,Number,0
2014.03,22753.0,,F,Number,0
2014.06,22853.0,,F,Number,0
2014.09,22922.0,,F,Number,0
2014.12,23188.0,,F,Number,0
2015.03,22617.0,,F,Number,0
2015.06,22896.0,,F,Number,0
2015.09,22917.0,,F,Number,0
2015.12,23422.0,,F,Number,0
2016.03,23052.0,,F,Number,0
2016.06,23320.0,,F,Number,0
2016.09,23505.0,,F,Number,0
2016.12,24221.0,,F,Number,0
2017.03,23954.0,,F,Number,0
2017.06,24403.0,,F,Number,0
2017.09,24757.0,,F,Number,0
2017.12,25332.0,,F,Number,0
2018.03,25050.0,,F,Number,0
2018.06,25508.0,,F,Number,0
2018.09,25693.0,,F,Number,0
2018.12,26278.0,,F,Number,0
2019.03,26534.0,,F,Number,0
2019.06,26974.0,,F,Number,0
2019.09,27635.0,,F,Number,0
2019.12,28666.0,,F,Number,0
2020.03,28649.0,,F,Number,0
2020.06,28429.0,,F,Number,0
2020.09,28542.0,,F,Number,0
2020.12,29163.0,,F,Number,0
2021.03,29276.0,,F,Number,0
2021.06,29866.0,,F,Number,0
2021.09,30673.0,,F,Number,0
2021.12,31565.0,,F,Number,0
2022.03,31470.0,,F,Number,0
2022.06,31747.0,,F,Number,0
2022.09,32490.0,,F,Number,0
2022.12,33506.0,,F,Number,0
2023.03,33583.0,,F,Number,0
2023.06,33957.0,,F,Number,0
2023.09,34427.0,,F,Number,0
2023.12,35733.0,,F,Number,0
2024.03,35670.0,,F,Number,0
2024.06,35889.0,,F,Number,0
2024.09,36069.0,,F,Number,0
2024.12,36886.0,,F,Number,0
2025.03,36645.0,,F,Number,0
2025.06,36944.0,,F,Number,0
2025.09,37451.0,,F,Number,0
2025.12,38533.0,,F,Number,0
2011.06,12918.0,,F,Number,0
2011.09,13025.0,,F,Number,0
2011.12,13510.0,,F,Number,0
2012.03,13548.0,,F,Number,0
2012.06,13515.0,,F,Number,0
2012.09,13595.0,,F,Number,0
2012.12,14031.0,,F,Number,0
2013.03,14107.0,,F,Number,0
2013.06,14120.0,,F,Number,0
2013.09,13890.0,,F,Number,0
2013.12,14404.0,,F,Number,0
2014.03,14246.0,,F,Number,0
2014.06,14004.0,,F,Number,0
2014.09,14157.0,,F,Number,0
2014.12,14547.0,,F,Number,0
2015.03,14308.0,,F,Number,0
2015.06,14041.0,,F,Number,0
2015.09,13991.0,,F,Number,0
2015.12,14312.0,,F,Number,0
2016.03,14274.0,,F,Number,0
2016.06,14006.0,,F,Number,0
2016.09,13950.0,,F,Number,0
2016.12,14299.0,,F,Number,0
2017.03,14322.0,,F,Number,0
2017.06,14311.0,,F,Number,0
2017.09,14165.0,,F,Number,0
2017.12,14510.0,,F,Number,0
2018.03,14448.0,,F,Number,0
2018.06,14202.0,,F,Number,0
2018.09,14056.0,,F,Number,0
2018.12,14477.0,,F,Number,0
2019.03,14427.0,,F,Number,0
2019.06,14179.0,,F,Number,0
2019.09,13995.0,,F,Number,0
2019.12,14538.0,,F,Number,0
2020.03,14410.0,,F,Number,0
2020.06,13984.0,,F,Number,0
2020.09,14177.0,,F,Number,0
2020.12,14300.0,,F,Number,0
2021.03,14215.0,,F,Number,0
2021.06,14255.0,,F,Number,0
2021.09,14255.0,,F,Number,0
2021.12,14604.0,,F,Number,0
2022.03,14449.0,,F,Number,0
2022.06,14424.0,,F,Number,0
2022.09,14564.0,,F,Number,0
2022.12,14928.0,,F,Number,0
2023.03,14882.0,,F,Number,0
2023.06,14894.0,,F,Number,0
2023.09,15042.0,,F,Number,0
2023.12,15494.0,,F,Number,0
2024.03,15345.0,,F,Number,0
2024.06,15062.0,,F,Number,0
2024.09,14913.0,,F,Number,0
2024.12,15266.0,,F,Number,0
2025.03,15113.0,,F,Number,0
2025.06,15046.0,,F,Number,0
2025.09,15100.0,,F,Number,0
2025.12,15514.0,,F,Number,0
2011.06,19783.0,,F,Number,0
2011.09,19497.0,,F,Number,0
2011.12,19896.0,,F,Number,0
2012.03,20291.0,,F,Number,0
2012.06,20291.0,,F,Number,0
2012.09,19918.0,,F,Number,0
2012.12,20573.0,,F,Number,0
2013.03,20780.0,,F,Number,0
2013.06,20918.0,,F,Number,0
2013.09,20650.0,,F,Number,0
2013.12,21235.0,,F,Number,0
2014.03,21388.0,,F,Number,0
2014.06,21269.0,,F,Number,0
2014.09,20989.0,,F,Number,0
2014.12,21648.0,,F,Number,0
2015.03,21824.0,,F,Number,0
2015.06,21711.0,,F,Number,0
2015.09,21322.0,,F,Number,0
2015.12,21418.0,,F,Number,0
2016.03,21730.0,,F,Number,0
2016.06,21773.0,,F,Number,0
2016.09,21531.0,,F,Number,0
2016.12,22040.0,,F,Number,0
2017.03,22183.0,,F,Number,0
2017.06,22175.0,,F,Number,0
2017.09,21836.0,,F,Number,0
2017.12,22643.0,,F,Number,0
2018.03,22673.0,,F,Number,0
2018.06,22593.0,,F,Number,0
2018.09,22223.0,,F,Number,0
2018.12,22570.0,,F,Number,0
2019.03,22763.0,,F,Number,0
2019.06,22635.0,,F,Number,0
2019.09,22094.0,,F,Number,0
2019.12,22986.0,,F,Number,0
2020.03,22942.0,,F,Number,0
2020.06,22492.0,,F,Number,0
2020.09,22535.0,,F,Number,0
2020.12,23051.0,,F,Number,0
2021.03,23030.0,,F,Number,0
2021.06,23033.0,,F,Number,0
2021.09,23082.0,,F,Number,0
2021.12,23344.0,,F,Number,0
2022.03,23212.0,,F,Number,0
2022.06,23129.0,,F,Number,0
2022.09,23079.0,,F,Number,0
2022.12,23631.0,,F,Number,0
2023.03,23707.0,,F,Number,0
2023.06,23699.0,,F,Number,0
2023.09,23608.0,,F,Number,0
2023.12,24051.0,,F,Number,0
2024.03,23853.0,,F,Number,0
2024.06,23490.0,,F,Number,0
2024.09,23255.0,,F,Number,0
2024.12,23605.0,,F,Number,0
2025.03,23212.0,,F,Number,0
2025.06,22905.0,,F,Number,0
2025.09,22736.0,,F,Number,0
2025.12,23551.0,,F,Number,0
2011.06,1489.0,,F,Number,0
2011.09,1522.0,,F,Number,0
2011.12,1591.0,,F,Number,0
2012.03,1618.0,,F,Number,0
2012.06,1596.0,,F,Number,0
2012.09,1565.0,,F,Number,0
2012.12,1641.0,,F,Number,0
2013.03,1664.0,,F,Number,0
2013.06,1647.0,,F,Number,0
2013.09,1617.0,,F,Number,0
2013.12,1684.0,,F,Number,0
2014.03,1729.0,,F,Number,0
2014.06,1641.0,,F,Number,0
2014.09,1703.0,,F,Number,0
2014.12,1793.0,,F,Number,0
2015.03,1786.0,,F,Number,0
2015.06,1721.0,,F,Number,0
2015.09,1732.0,,F,Number,0
2015.12,1828.0,,F,Number,0
2016.03,1876.0,,F,Number,0
2016.06,1776.0,,F,Number,0
2016.09,1798.0,,F,Number,0
2016.12,1904.0,,F,Number,0
2017.03,1897.0,,F,Number,0
2017.06,1871.0,,F,Number,0
2017.09,1894.0,,F,Number,0
2017.12,2004.0,,F,Number,0
2018.03,2022.0,,F,Number,0
2018.06,1954.0,,F,Number,0
2018.09,1959.0,,F,Number,0
2018.12,2088.0,,F,Number,0
2019.03,2083.0,,F,Number,0
2019.06,2035.0,,F,Number,0
2019.09,2097.0,,F,Number,0
2019.12,2259.0,,F,Number,0
2020.03,2264.0,,F,Number,0
2020.06,2140.0,,F,Number,0
2020.09,2081.0,,F,Number,0
2020.12,2118.0,,F,Number,0
2021.03,2114.0,,F,Number,0
2021.06,2100.0,,F,Number,0
2021.09,2121.0,,F,Number,0
2021.12,2173.0,,F,Number,0
2022.03,2159.0,,F,Number,0
2022.06,2135.0,,F,Number,0
2022.09,2157.0,,F,Number,0
2022.12,2220.0,,F,Number,0
2023.03,2305.0,,F,Number,0
2023.06,2320.0,,F,Number,0
2023.09,2348.0,,F,Number,0
2023.12,2441.0,,F,Number,0
2024.03,2481.0,,F,Number,0
2024.06,2469.0,,F,Number,0
2024.09,2382.0,,F,Number,0
2024.12,2471.0,,F,Number,0
2025.03,2477.0,,F,Number,0
2025.06,2337.0,,F,Number,0
2025.09,2381.0,,F,Number,0
2025.12,2450.0,,F,Number,0
2011.06,2386.0,,F,Number,0
2011.09,2364.0,,F,Number,0
2011.12,2529.0,,F,Number,0
2012.03,2555.0,,F,Number,0
2012.06,2486.0,,F,Number,0
2012.09,2464.0,,F,Number,0
2012.12,2565.0,,F,Number,0
2013.03,2568.0,,F,Number,0
2013.06,2568.0,,F,Number,0
2013.09,2544.0,,F,Number,0
2013.12,2686.0,,F,Number,0
2014.03,2730.0,,F,Number,0
2014.06,2666.0,,F,Number,0
2014.09,2687.0,,F,Number,0
2014.12,2803.0,,F,Number,0
2015.03,2785.0,,F,Number,0
2015.06,2728.0,,F,Number,0
2015.09,2687.0,,F,Number,0
2015.12,2767.0,,F,Number,0
2016.03,2801.0,,F,Number,0
2016.06,2746.0,,F,Number,0
2016.09,2686.0,,F,Number,0
2016.12,2818.0,,F,Number,0
2017.03,2844.0,,F,Number,0
2017.06,2814.0,,F,Number,0
2017.09,2797.0,,F,Number,0
2017.12,2938.0,,F,Number,0
2018.03,2901.0,,F,Number,0
2018.06,2896.0,,F,Number,0
2018.09,2863.0,,F,Number,0
2018.12,2990.0,,F,Number,0
2019.03,2977.0,,F,Number,0
2019.06,2908.0,,F,Number,0
2019.09,2940.0,,F,Number,0
2019.12,3114.0,,F,Number,0
2020.03,3044.0,,F,Number,0
2020.06,2944.0,,F,Number,0
2020.09,2978.0,,F,Number,0
2020.12,3104.0,,F,Number,0
2021.03,3058.0,,F,Number,0
2021.06,2984.0,,F,Number,0
2021.09,2983.0,,F,Number,0
2021.12,3068.0,,F,Number,0
2022.03,3006.0,,F,Number,0
2022.06,2991.0,,F,Number,0
2022.09,3013.0,,F,Number,0
2022.12,3154.0,,F,Number,0
2023.03,3127.0,,F,Number,0
2023.06,3094.0,,F,Number,0
2023.09,3081.0,,F,Number,0
2023.12,3187.0,,F,Number,0
2024.03,3158.0,,F,Number,0
2024.06,3128.0,,F,Number,0
2024.09,3048.0,,F,Number,0
2024.12,3162.0,,F,Number,0
2025.03,3137.0,,F,Number,0
2025.06,3090.0,,F,Number,0
2025.09,3049.0,,F,Number,0
2025.12,3150.0,,F,Number,0
2011.06,330.0,,F,Number,0
2011.09,333.0,,F,Number,0
2011.12,337.0,,F,Number,0
2012.03,327.0,,F,Number,0
2012.06,339.0,,F,Number,0
2012.09,340.0,,F,Number,0
2012.12,337.0,,F,Number,0
2013.03,322.0,,F,Number,0
2013.06,325.0,,F,Number,0
2013.09,308.0,,F,Number,0
2013.12,299.0,,F,Number,0
2014.03,279.0,,F,Number,0
2014.06,264.0,,F,Number,0
2014.09,264.0,,F,Number,0
2014.12,267.0,,F,Number,0
2015.03,239.0,,F,Number,0
2015.06,233.0,,F,Number,0
2015.09,229.0,,F,Number,0
2015.12,224.0,,F,Number,0
2016.03,215.0,,F,Number,0
2016.06,209.0,,F,Number,0
2016.09,215.0,,F,Number,0
2016.12,213.0,,F,Number,0
2017.03,197.0,,F,Number,0
2017.06,190.0,,F,Number,0
2017.09,190.0,,F,Number,0
2017.12,186.0,,F,Number,0
2018.03,180.0,,F,Number,0
2018.06,168.0,,F,Number,0
2018.09,167.0,,F,Number,0
2018.12,172.0,,F,Number,0
2019.03,161.0,,F,Number,0
2019.06,154.0,,F,Number,0
2019.09,119.0,,F,Number,0
2019.12,114.0,,F,Number,0
2020.03,116.0,,F,Number,0
2020.06,106.0,,F,Number,0
2020.09,105.0,,F,Number,0
2020.12,105.0,,F,Number,0
2021.03,103.0,,F,Number,0
2021.06,97.0,,F,Number,0
2021.09,97.0,,F,Number,0
2021.12,102.0,,F,Number,0
2022.03,95.0,,F,Number,0
2022.06,96.0,,F,Number,0
2022.09,94.0,,F,Number,0
2022.12,94.0,,F,Number,0
2023.03,98.0,,F,Number,0
2023.06,93.0,,F,Number,0
2023.09,96.0,,F,Number,0
2023.12,99.0,,F,Number,0
2024.03,105.0,,F,Number,0
2024.06,109.0,,F,Number,0
2024.09,90.0,,F,Number,0
2024.12,92.0,,F,Number,0
2025.03,88.0,,F,Number,0
2025.06,93.0,,F,Number,0
2025.09,93.0,,F,Number,0
2025.12,102.0,,F,Number,0
2011.06,8529.0,,F,Number,0
2011.09,8327.0,,F,Number,0
2011.12,8799.0,,F,Number,0
2012.03,8712.0,,F,Number,0
2012.06,8548.0,,F,Number,0
2012.09,8358.0,,F,Number,0
2012.12,8989.0,,F,Number,0
2013.03,8898.0,,F,Number,0
2013.06,8694.0,,F,Number,0
2013.09,8565.0,,F,Number,0
2013.12,9097.0,,F,Number,0
2014.03,9063.0,,F,Number,0
2014.06,8872.0,,F,Number,0
2014.09,8868.0,,F,Number,0
2014.12,9349.0,,F,Number,0
2015.03,9260.0,,F,Number,0
2015.06,9030.0,,F,Number,0
2015.09,8783.0,,F,Number,0
2015.12,9347.0,,F,Number,0
2016.03,9324.0,,F,Number,0
2016.06,9188.0,,F,Number,0
2016.09,8814.0,,F,Number,0
2016.12,9418.0,,F,Number,0
2017.03,9400.0,,F,Number,0
2017.06,9347.0,,F,Number,0
2017.09,9237.0,,F,Number,0
2017.12,9690.0,,F,Number,0
2018.03,9669.0,,F,Number,0
2018.06,9640.0,,F,Number,0
2018.09,9466.0,,F,Number,0
2018.12,9935.0,,F,Number,0
2019.03,9851.0,,F,Number,0
2019.06,9623.0,,F,Number,0
2019.09,9607.0,,F,Number,0
2019.12,10099.0,,F,Number,0
2020.03,10047.0,,F,Number,0
2020.06,9846.0,,F,Number,0
2020.09,9810.0,,F,Number,0
2020.12,10181.0,,F,Number,0
2021.03,10146.0,,F,Number,0
2021.06,10043.0,,F,Number,0
2021.09,10006.0,,F,Number,0
2021.12,10478.0,,F,Number,0
2022.03,10386.0,,F,Number,0
2022.06,10337.0,,F,Number,0
2022.09,10231.0,,F,Number,0
2022.12,10762.0,,F,Number,0
2023.03,10743.0,,F,Number,0
2023.06,10738.0,,F,Number,0
2023.09,10425.0,,F,Number,0
2023.12,10909.0,,F,Number,0
2024.03,10850.0,,F,Number,0
2024.06,10769.0,,F,Number,0
2024.09,10212.0,,F,Number,0
2024.12,10807.0,,F,Number,0
2025.03,10783.0,,F,Number,0
